,date,temp_max,temp_min,latitude,longitude,country,region,city,notes,max_mean,max_std,max_extreme,delta_temp_std,event_label,duration
351,2021-02-08,-10.846959999999967,-21.843069999999983,70,-70,Canada,Nunavut,,,-28.98554252941174,5.90703541588189,-14.217953989707016,0.570674416585291,352,2
352,2023-03-06,-8.758099999999956,-13.08677,70,-70,Canada,Nunavut,,,-23.498128172042986,5.542020075447162,-9.64307798342508,0.1596850916051072,353,2
353,2023-12-01,-3.6017799999999625,-7.41519999999997,70,-70,Canada,Nunavut,,,-21.248181612903203,5.79162731066255,-6.7691133362468285,0.5468814145578248,354,3
354,2025-02-13,-12.621739999999988,-19.925899999999984,70,-70,Canada,Nunavut,,,-28.98554252941174,5.90703541588189,-14.217953989707016,0.2702225189670242,355,2
355,2025-06-26,12.234250000000031,1.7536300000000438,70,-70,Canada,Nunavut,,,1.1875413888889124,3.664172312463835,10.347972170048498,0.5147896084295164,356,4
356,2023-01-04,-12.786720000000004,-20.338629999999966,80,-20,Greenland,,,,-26.184092311827932,5.2987490975646505,-12.937219567916303,0.0284028485110702,357,2
357,2023-06-28,7.708830000000035,0.4358500000000163,80,-20,Greenland,,,,-1.399066666666645,2.9041183616513364,5.861229237461696,0.6362002275581352,358,2
358,2023-07-01,8.583280000000002,5.608120000000042,80,-20,Greenland,,,,2.3443261494253114,2.055300325453383,7.482576963058769,0.5355436494169907,359,2
359,2023-08-23,6.55233000000004,2.96768000000003,80,-20,Greenland,,,,-0.2736069677419121,2.7037850803244163,6.485855733069128,0.0245856327171301,360,2
360,2025-02-27,-6.613999999999976,-13.865359999999953,80,-20,Greenland,,,,-24.89574523529409,7.0031535798798314,-7.387861285594511,0.110501829892443,361,2
361,2021-09-01,23.57595000000003,12.212800000000016,60,120,Russia,,,,11.337144600000023,4.812387515474776,23.368113388686965,0.0431878377717389,362,2
362,2023-10-11,12.747580000000028,8.548500000000047,60,120,Russia,,,,1.0953714838709887,4.067958634154792,11.265268069257967,0.3643871691065127,363,2
363,2023-06-02,29.919759999999997,14.388880000000029,-20,20,Namibia,,,,23.180832611111132,2.667592915158066,29.849814899006297,0.0262203054282571,364,2
364,2024-04-24,33.26003000000003,14.66912000000002,-20,20,Namibia,,,,27.73369772222224,2.1331326776360395,33.06652941631234,0.0907119307281562,365,2
365,2023-01-30,4.970900000000029,-10.525919999999983,30,100,China,,,,-4.976927956989224,3.82621599633218,4.588612033841226,0.099912803282738,366,2
366,2020-05-28,11.241360000000045,0.8381600000000162,60,-140,United States of America,Alaska,Yakutat,,4.628860967741958,2.4909411758133304,10.856213907275285,0.1546187025468411,367,2
367,2021-04-19,9.661800000000028,0.0584699999999998,60,-140,United States of America,Alaska,Yakutat,,1.6943438888889135,2.6884556343828936,8.415482974846148,0.4635810274176085,368,2
368,2022-07-04,17.020320000000027,6.3034000000000106,60,-140,United States of America,Alaska,Yakutat,,10.711663103448297,2.399898214348253,16.71140863931893,0.1287185259917323,369,2
369,2023-05-17,10.989340000000029,0.8962600000000407,60,-140,United States of America,Alaska,Yakutat,,4.628860967741958,2.4909411758133304,10.856213907275285,0.0534440933480801,370,3
370,2024-08-05,17.6456,7.218770000000006,60,-140,United States of America,Alaska,Yakutat,,11.009721354838735,2.277872031476007,16.70440143352875,0.4131920289926805,371,2
371,2023-12-06,9.90450000000004,-3.662329999999997,40,100,China,,Jiuquan,,-2.5562204516128797,4.595782879470504,8.933236747063381,0.2113379327111643,372,2
372,2022-12-02,0.8870500000000447,-8.05392999999998,70,-150,United States of America,Alaska,Prudhoe Bay,,-20.031074967741908,7.523998758591573,-1.2210780712629763,0.2801871902033174,373,2
373,2023-08-06,26.24380000000002,13.895039999999996,70,-150,United States of America,Alaska,Prudhoe Bay,,12.075879161290343,5.5190079115254465,25.87339894010396,0.0671137033745766,374,2
374,2024-02-14,-0.185579999999959,-6.156739999999957,70,-150,United States of America,Alaska,Prudhoe Bay,,-25.81760688235292,9.042557804368773,-3.2112123714309924,0.3345991739161729,375,2
375,2024-08-06,27.74624,15.163780000000031,70,-150,United States of America,Alaska,Prudhoe Bay,,12.075879161290343,5.5190079115254465,25.87339894010396,0.3393437896664273,376,2
376,2025-01-19,0.2205400000000281,-5.306919999999991,70,-150,United States of America,Alaska,Prudhoe Bay,,-22.86178209677417,8.490070610702096,-1.6366055700189293,0.2187432419793948,377,2
377,2022-09-01,34.90664000000004,18.795860000000005,50,60,Kazakhstan,,Aktobe,,19.87000453333336,5.656088369941491,34.01022545818709,0.158486657771619,378,3
378,2023-03-27,18.999900000000025,0.0057000000000471,50,60,Kazakhstan,,Aktobe,,1.1378166129032483,6.954126689733252,18.523133337236377,0.0685588117725154,379,2
379,2021-12-21,-5.029549999999972,-16.73679999999996,80,-80,Canada,Nunavut,,,-24.647161612903204,5.768142395362639,-10.226805624496608,0.9010276217652023,380,4
380,2021-06-22,31.505030000000033,21.14608000000004,60,40,Russia,,,,20.11249433333336,4.314742682438173,30.89935103942879,0.1403742946332517,381,3
381,2020-05-23,18.528040000000033,6.8566000000000145,70,80,Russia,,,,0.0317302150537856,4.8058148203467885,12.046267265920758,1.3487354332998518,382,2
382,2022-06-22,26.883020000000045,17.763570000000016,70,80,Russia,,,,10.10948538888891,6.176808786688762,25.551507355610816,0.2155664341202668,383,2
383,2022-05-29,0.2140400000000113,-10.714699999999992,70,-30,Greenland,,,,-11.338458010752667,4.539131045590807,0.0093696032243499,0.0450902154443134,384,2
384,2024-01-08,-9.296239999999957,-12.106419999999956,70,-30,Greenland,,,,-24.94177198924729,5.655951868129124,-10.80189231892448,0.2662067064977629,385,2
385,2023-08-26,35.529930000000036,18.356400000000008,-10,-40,Brazil,,,,28.344898967741955,2.5648622570423196,34.75705461034775,0.301332123208647,386,2
386,2021-06-26,30.919579999999996,13.475850000000037,50,-120,Canada,British Columbia,Vancouver,,17.263978833333354,5.330634819957184,30.59056588322631,0.0617213761373973,387,6
387,2024-03-18,13.136740000000032,-2.684849999999983,50,-120,Canada,British Columbia,Vancouver,,2.329997311827979,3.4502229695204902,10.955554735629203,0.6321867553603262,388,2
388,2020-12-03,23.280050000000017,11.65542000000005,30,70,Pakistan,,"Lahore, Islamabad",,15.969967935483892,2.5605375373668204,22.371311778900942,0.3549013470169992,389,2
389,2023-09-13,34.19875000000002,22.762500000000045,30,70,Pakistan,,"Lahore, Islamabad",,28.793307666666692,1.9338452181545145,33.627920712052976,0.2951783744573877,390,2
390,2020-11-30,40.01263,23.4058,-30,150,Australia,,"Brisbane, Sydney",,27.358458333333353,4.494423692679182,38.59451756503131,0.3155270913328905,391,3
391,2021-12-01,21.004080000000044,9.44840000000005,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,5.2283736129032485,5.993310503976401,20.21164987284425,0.1322191010510863,392,2
392,2024-01-08,-11.63797999999997,-16.326999999999998,70,-40,Greenland,,,,-30.029377795698903,6.743538545759872,-13.17053143129922,0.227262203796977,393,3
393,2023-06-01,36.56515000000002,26.378100000000018,20,100,Thailand / Laos / Myanmar / Vietnam,,,,30.754577500000025,1.8531107448957016,35.38735436223928,0.6355775773276993,394,2
394,2020-12-05,33.36456000000004,16.063440000000014,20,10,Niger,,,,22.38342025806454,3.248828245347664,30.5054908714337,0.8800308642540704,395,2
395,2021-01-04,31.115319999999997,14.658650000000025,20,10,Niger,,,,21.540615913978517,3.5721826164289614,30.471072455050923,0.1803512345606551,396,3
396,2020-02-26,-12.051369999999965,-24.01806999999997,70,150,Russia,,,,-28.42646858823527,6.429347501712219,-12.353099833954722,0.0469300864316951,397,4
397,2023-01-30,-14.999269999999967,-36.63137999999998,70,150,Russia,,,,-30.812562903225786,5.095106021278275,-18.074797850030095,0.6036239162023423,398,2
398,2024-01-27,-17.339559999999977,-31.353169999999977,70,150,Russia,,,,-30.812562903225786,5.095106021278275,-18.074797850030095,0.1443027577757172,399,2
399,2025-02-14,-11.39892999999995,-14.259860000000003,70,150,Russia,,,,-28.42646858823527,6.429347501712219,-12.353099833954722,0.1484085023714559,400,2
400,2022-09-02,33.73586,18.349820000000022,50,70,Kazakhstan,,"Karaganda, Astana",,18.214926066666692,5.957974357013638,33.109861959200785,0.1050689384156717,401,2
401,2022-09-05,33.13552000000004,15.065330000000015,50,70,Kazakhstan,,"Karaganda, Astana",,18.214926066666692,5.957974357013638,33.109861959200785,0.004306504066949,402,2
402,2023-12-05,8.560330000000022,-6.611549999999966,40,90,China,,,,-1.3294696129032026,3.503111010350671,7.428307912973476,0.3231476489559569,403,4
403,2021-04-18,5.509900000000016,3.107970000000023,60,-150,United States of America,Alaska,Anchorage,,-2.874997833333311,3.27783509021708,5.31958989220939,0.0580596956688332,404,2
404,2022-05-28,8.368550000000027,3.05197000000004,60,-150,United States of America,Alaska,Anchorage,,0.7444183333333563,3.046711231250157,8.36119641145875,0.002413615201156,405,2
405,2022-03-28,6.77940000000001,-8.703039999999987,30,90,"Tibet (Bhutan, Bangladash)",,,,-3.7575647849462146,3.676462290846815,5.433590942170822,0.3660608898885787,406,3
406,2020-01-04,34.72660000000002,19.35720000000003,-20,30,Zimbabwe,,Harare,,26.27484413978497,3.12486717350381,34.0870120735445,0.204676836148005,407,3
407,2024-03-05,34.28573,18.25308000000001,-20,30,Zimbabwe,,Harare,,26.12178672043013,3.0379111337068427,33.716564554697236,0.1873542115790176,408,2
